Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG4,O3,7/1/2013 6:30,20,ug m-3,P
HG4,O3,7/1/2013 6:45,19,ug m-3,P
HG4,O3,7/1/2013 7:00,16,ug m-3,P
HG4,O3,7/1/2013 7:15,10,ug m-3,P
HG4,O3,7/1/2013 7:30,8,ug m-3,P
HG4,O3,7/1/2013 7:45,9,ug m-3,P
HG4,O3,7/1/2013 8:00,5,ug m-3,P
HG4,O3,7/1/2013 8:15,8,ug m-3,P
HG4,O3,7/1/2013 8:30,8,ug m-3,P
HG4,O3,7/1/2013 8:45,6,ug m-3,P
HG4,O3,7/1/2013 9:00,7,ug m-3,P
HG4,O3,7/1/2013 9:15,11,ug m-3,P
HG4,O3,7/1/2013 9:30,10,ug m-3,P
HG4,O3,7/1/2013 9:45,10,ug m-3,P
HG4,O3,7/1/2013 10:00,14,ug m-3,P
HG4,O3,7/1/2013 10:15,10,ug m-3,P
HG4,O3,7/1/2013 10:30,8,ug m-3,P
HG4,O3,7/1/2013 10:45,11,ug m-3,P
HG4,O3,7/1/2013 11:00,10,ug m-3,P
HG4,O3,7/1/2013 11:15,12,ug m-3,P
HG4,O3,7/1/2013 11:30,15,ug m-3,P
HG4,O3,7/1/2013 11:45,15,ug m-3,P
HG4,O3,7/1/2013 12:00,19,ug m-3,P
HG4,O3,7/1/2013 12:15,15,ug m-3,P
HG4,O3,7/1/2013 12:30,17,ug m-3,P
HG4,O3,7/1/2013 12:45,15,ug m-3,P
HG4,O3,7/1/2013 13:00,22,ug m-3,P
HG4,O3,7/1/2013 13:15,29,ug m-3,P
HG4,O3,7/1/2013 13:30,25,ug m-3,P
HG4,O3,7/1/2013 13:45,30,ug m-3,P
HG4,O3,7/1/2013 14:00,25,ug m-3,P
HG4,O3,7/1/2013 14:15,26,ug m-3,P
HG4,O3,7/1/2013 14:30,24,ug m-3,P
HG4,O3,7/1/2013 14:45,23,ug m-3,P
HG4,O3,7/1/2013 15:00,23,ug m-3,P
HG4,O3,7/1/2013 15:15,22,ug m-3,P
HG4,O3,7/1/2013 15:30,18,ug m-3,P
HG4,O3,7/1/2013 15:45,16,ug m-3,P
HG4,O3,7/1/2013 16:00,12,ug m-3,P
HG4,O3,7/1/2013 16:15,13,ug m-3,P
HG4,O3,7/1/2013 16:30,14,ug m-3,P
HG4,O3,7/1/2013 16:45,14,ug m-3,P
HG4,O3,7/1/2013 17:00,19,ug m-3,P
HG4,O3,7/1/2013 17:15,15,ug m-3,P
HG4,O3,7/1/2013 17:30,10,ug m-3,P
HG4,O3,7/1/2013 17:45,15,ug m-3,P
HG4,O3,7/1/2013 18:00,13,ug m-3,P
HG4,O3,7/1/2013 18:15,11,ug m-3,P
HG4,O3,7/1/2013 18:30,12,ug m-3,P
HG4,O3,7/1/2013 18:45,13,ug m-3,P
HG4,O3,7/1/2013 19:00,12,ug m-3,P
HG4,O3,7/1/2013 19:15,9,ug m-3,P
HG4,O3,7/1/2013 19:30,15,ug m-3,P
HG4,O3,7/1/2013 19:45,20,ug m-3,P
HG4,O3,7/1/2013 20:00,15,ug m-3,P
HG4,O3,7/1/2013 20:15,19,ug m-3,P
HG4,O3,7/1/2013 20:30,25,ug m-3,P
HG4,O3,7/1/2013 20:45,24,ug m-3,P
HG4,O3,7/1/2013 21:00,24,ug m-3,P
HG4,O3,7/1/2013 21:15,27,ug m-3,P
HG4,O3,7/1/2013 21:30,23,ug m-3,P
HG4,O3,7/1/2013 21:45,27,ug m-3,P
HG4,O3,7/1/2013 22:00,37,ug m-3,P
HG4,O3,7/1/2013 22:15,38,ug m-3,P
HG4,O3,7/1/2013 22:30,42,ug m-3,P
HG4,O3,7/1/2013 22:45,41,ug m-3,P
HG4,O3,7/1/2013 23:00,43,ug m-3,P
HG4,O3,7/1/2013 23:15,46,ug m-3,P
HG4,O3,7/1/2013 23:30,45,ug m-3,P
HG4,O3,7/1/2013 23:45,50,ug m-3,P
HG4,O3,8/1/2013 0:00,49,ug m-3,P
HG4,O3,8/1/2013 0:15,50,ug m-3,P
HG4,O3,8/1/2013 0:30,49,ug m-3,P
HG4,O3,8/1/2013 0:45,,ug m-3,P
HG4,O3,8/1/2013 1:00,,ug m-3,P
HG4,O3,8/1/2013 1:15,52,ug m-3,P
HG4,O3,8/1/2013 1:30,53,ug m-3,P
HG4,O3,8/1/2013 1:45,56,ug m-3,P
HG4,O3,8/1/2013 2:00,55,ug m-3,P
HG4,O3,8/1/2013 2:15,56,ug m-3,P
HG4,O3,8/1/2013 2:30,54,ug m-3,P
HG4,O3,8/1/2013 2:45,56,ug m-3,P
HG4,O3,8/1/2013 3:00,54,ug m-3,P
HG4,O3,8/1/2013 3:15,55,ug m-3,P
HG4,O3,8/1/2013 3:30,58,ug m-3,P
HG4,O3,8/1/2013 3:45,60,ug m-3,P
HG4,O3,8/1/2013 4:00,57,ug m-3,P
HG4,O3,8/1/2013 4:15,57,ug m-3,P
HG4,O3,8/1/2013 4:30,57,ug m-3,P
HG4,O3,8/1/2013 4:45,56,ug m-3,P
HG4,O3,8/1/2013 5:00,54,ug m-3,P
HG4,O3,8/1/2013 5:15,57,ug m-3,P
HG4,O3,8/1/2013 5:30,58,ug m-3,P
HG4,O3,8/1/2013 5:45,59,ug m-3,P
HG4,O3,8/1/2013 6:00,52,ug m-3,P
HG4,O3,8/1/2013 6:15,48,ug m-3,P
HG4,O3,8/1/2013 6:30,46,ug m-3,P
HG4,O3,8/1/2013 6:45,41,ug m-3,P
HG4,O3,8/1/2013 7:00,36,ug m-3,P
HG4,O3,8/1/2013 7:15,33,ug m-3,P
HG4,O3,8/1/2013 7:30,31,ug m-3,P
HG4,O3,8/1/2013 7:45,22,ug m-3,P
HG4,O3,8/1/2013 8:00,16,ug m-3,P
HG4,O3,8/1/2013 8:15,15,ug m-3,P
HG4,O3,8/1/2013 8:30,17,ug m-3,P
HG4,O3,8/1/2013 8:45,18,ug m-3,P
HG4,O3,8/1/2013 9:00,15,ug m-3,P
HG4,O3,8/1/2013 9:15,17,ug m-3,P
HG4,O3,8/1/2013 9:30,21,ug m-3,P
HG4,O3,8/1/2013 9:45,27,ug m-3,P
HG4,O3,8/1/2013 10:00,32,ug m-3,P
HG4,O3,8/1/2013 10:15,34,ug m-3,P
HG4,O3,8/1/2013 10:30,35,ug m-3,P
HG4,O3,8/1/2013 10:45,40,ug m-3,P
HG4,O3,8/1/2013 11:00,44,ug m-3,P
HG4,O3,8/1/2013 11:15,44,ug m-3,P
HG4,O3,8/1/2013 11:30,44,ug m-3,P
HG4,O3,8/1/2013 11:45,43,ug m-3,P
HG4,O3,8/1/2013 12:00,42,ug m-3,P
HG4,O3,8/1/2013 12:15,51,ug m-3,P
HG4,O3,8/1/2013 12:30,54,ug m-3,P
HG4,O3,8/1/2013 12:45,48,ug m-3,P
HG4,O3,8/1/2013 13:00,47,ug m-3,P
HG4,O3,8/1/2013 13:15,50,ug m-3,P
HG4,O3,8/1/2013 13:30,46,ug m-3,P
HG4,O3,8/1/2013 13:45,47,ug m-3,P
HG4,O3,8/1/2013 14:00,47,ug m-3,P
HG4,O3,8/1/2013 14:15,45,ug m-3,P
HG4,O3,8/1/2013 14:30,44,ug m-3,P
HG4,O3,8/1/2013 14:45,41,ug m-3,P
HG4,O3,8/1/2013 15:00,39,ug m-3,P
HG4,O3,8/1/2013 15:15,37,ug m-3,P
HG4,O3,8/1/2013 15:30,38,ug m-3,P
HG4,O3,8/1/2013 15:45,39,ug m-3,P
HG4,O3,8/1/2013 16:00,43,ug m-3,P
HG4,O3,8/1/2013 16:15,35,ug m-3,P
HG4,O3,8/1/2013 16:30,35,ug m-3,P
HG4,O3,8/1/2013 16:45,31,ug m-3,P
HG4,O3,8/1/2013 17:00,28,ug m-3,P
HG4,O3,8/1/2013 17:15,27,ug m-3,P
HG4,O3,8/1/2013 17:30,28,ug m-3,P
HG4,O3,8/1/2013 17:45,27,ug m-3,P
HG4,O3,8/1/2013 18:00,29,ug m-3,P
HG4,O3,8/1/2013 18:15,25,ug m-3,P
HG4,O3,8/1/2013 18:30,33,ug m-3,P
HG4,O3,8/1/2013 18:45,35,ug m-3,P
HG4,O3,8/1/2013 19:00,32,ug m-3,P
HG4,O3,8/1/2013 19:15,24,ug m-3,P
HG4,O3,8/1/2013 19:30,28,ug m-3,P
HG4,O3,8/1/2013 19:45,23,ug m-3,P
HG4,O3,8/1/2013 20:00,25,ug m-3,P
HG4,O3,8/1/2013 20:15,24,ug m-3,P
HG4,O3,8/1/2013 20:30,30,ug m-3,P
HG4,O3,8/1/2013 20:45,29,ug m-3,P
HG4,O3,8/1/2013 21:00,35,ug m-3,P
HG4,O3,8/1/2013 21:15,30,ug m-3,P
HG4,O3,8/1/2013 21:30,30,ug m-3,P
HG4,O3,8/1/2013 21:45,28,ug m-3,P
HG4,O3,8/1/2013 22:00,30,ug m-3,P
HG4,O3,8/1/2013 22:15,29,ug m-3,P
HG4,O3,8/1/2013 22:30,26,ug m-3,P
HG4,O3,8/1/2013 22:45,29,ug m-3,P
HG4,O3,8/1/2013 23:00,30,ug m-3,P
HG4,O3,8/1/2013 23:15,34,ug m-3,P
HG4,O3,8/1/2013 23:30,29,ug m-3,P
HG4,O3,8/1/2013 23:45,28,ug m-3,P
HG4,O3,9/1/2013 0:00,26,ug m-3,P
HG4,O3,9/1/2013 0:15,27,ug m-3,P
HG4,O3,9/1/2013 0:30,27,ug m-3,P
HG4,O3,9/1/2013 0:45,,ug m-3,P
HG4,O3,9/1/2013 1:00,,ug m-3,P
HG4,O3,9/1/2013 1:15,30,ug m-3,P
HG4,O3,9/1/2013 1:30,30,ug m-3,P
HG4,O3,9/1/2013 1:45,29,ug m-3,P
HG4,O3,9/1/2013 2:00,29,ug m-3,P
HG4,O3,9/1/2013 2:15,28,ug m-3,P
HG4,O3,9/1/2013 2:30,31,ug m-3,P
HG4,O3,9/1/2013 2:45,30,ug m-3,P
HG4,O3,9/1/2013 3:00,30,ug m-3,P
HG4,O3,9/1/2013 3:15,24,ug m-3,P
HG4,O3,9/1/2013 3:30,20,ug m-3,P
HG4,O3,9/1/2013 3:45,13,ug m-3,P
HG4,O3,9/1/2013 4:00,17,ug m-3,P
HG4,O3,9/1/2013 4:15,17,ug m-3,P
HG4,O3,9/1/2013 4:30,19,ug m-3,P
HG4,O3,9/1/2013 4:45,21,ug m-3,P
HG4,O3,9/1/2013 5:00,31,ug m-3,P
HG4,O3,9/1/2013 5:15,35,ug m-3,P
HG4,O3,9/1/2013 5:30,38,ug m-3,P
HG4,O3,9/1/2013 5:45,36,ug m-3,P
HG4,O3,9/1/2013 6:00,38,ug m-3,P
HG4,O3,9/1/2013 6:15,40,ug m-3,P
HG4,O3,9/1/2013 6:30,44,ug m-3,P
HG4,O3,9/1/2013 6:45,44,ug m-3,P
HG4,O3,9/1/2013 7:00,48,ug m-3,P
HG4,O3,9/1/2013 7:15,51,ug m-3,P
HG4,O3,9/1/2013 7:30,52,ug m-3,P
HG4,O3,9/1/2013 7:45,48,ug m-3,P
HG4,O3,9/1/2013 8:00,44,ug m-3,P
HG4,O3,9/1/2013 8:15,44,ug m-3,P
HG4,O3,9/1/2013 8:30,36,ug m-3,P
HG4,O3,9/1/2013 8:45,37,ug m-3,P
HG4,O3,9/1/2013 9:00,44,ug m-3,P
HG4,O3,9/1/2013 9:15,47,ug m-3,P
HG4,O3,9/1/2013 9:30,51,ug m-3,P
HG4,O3,9/1/2013 9:45,49,ug m-3,P
HG4,O3,9/1/2013 10:00,46,ug m-3,P
HG4,O3,9/1/2013 10:15,51,ug m-3,P
HG4,O3,9/1/2013 10:30,50,ug m-3,P
HG4,O3,9/1/2013 10:45,56,ug m-3,P
HG4,O3,9/1/2013 11:00,57,ug m-3,P
HG4,O3,9/1/2013 11:15,56,ug m-3,P
HG4,O3,9/1/2013 11:30,54,ug m-3,P
HG4,O3,9/1/2013 11:45,55,ug m-3,P
HG4,O3,9/1/2013 12:00,56,ug m-3,P
HG4,O3,9/1/2013 12:15,71,ug m-3,P
HG4,O3,9/1/2013 12:30,72,ug m-3,P
HG4,O3,9/1/2013 12:45,70,ug m-3,P
HG4,O3,9/1/2013 13:00,73,ug m-3,P
HG4,O3,9/1/2013 13:15,70,ug m-3,P
HG4,O3,9/1/2013 13:30,73,ug m-3,P
HG4,O3,9/1/2013 13:45,74,ug m-3,P
HG4,O3,9/1/2013 14:00,70,ug m-3,P
HG4,O3,9/1/2013 14:15,65,ug m-3,P
HG4,O3,9/1/2013 14:30,77,ug m-3,P
HG4,O3,9/1/2013 14:45,63,ug m-3,P
HG4,O3,9/1/2013 15:00,60,ug m-3,P
HG4,O3,9/1/2013 15:15,51,ug m-3,P
HG4,O3,9/1/2013 15:30,42,ug m-3,P
HG4,O3,9/1/2013 15:45,31,ug m-3,P
HG4,O3,9/1/2013 16:00,22,ug m-3,P
HG4,O3,9/1/2013 16:15,17,ug m-3,P
HG4,O3,9/1/2013 16:30,11,ug m-3,P
HG4,O3,9/1/2013 16:45,5,ug m-3,P
HG4,O3,9/1/2013 17:00,5,ug m-3,P
HG4,O3,9/1/2013 17:15,8,ug m-3,P
HG4,O3,9/1/2013 17:30,8,ug m-3,P
HG4,O3,9/1/2013 17:45,7,ug m-3,P
HG4,O3,9/1/2013 18:00,5,ug m-3,P
HG4,O3,9/1/2013 18:15,4,ug m-3,P
HG4,O3,9/1/2013 18:30,4,ug m-3,P
HG4,O3,9/1/2013 18:45,6,ug m-3,P
HG4,O3,9/1/2013 19:00,7,ug m-3,P
HG4,O3,9/1/2013 19:15,8,ug m-3,P
HG4,O3,9/1/2013 19:30,8,ug m-3,P
HG4,O3,9/1/2013 19:45,8,ug m-3,P
HG4,O3,9/1/2013 20:00,8,ug m-3,P
HG4,O3,9/1/2013 20:15,8,ug m-3,P
HG4,O3,9/1/2013 20:30,9,ug m-3,P
HG4,O3,9/1/2013 20:45,8,ug m-3,P
HG4,O3,9/1/2013 21:00,6,ug m-3,P
HG4,O3,9/1/2013 21:15,6,ug m-3,P
HG4,O3,9/1/2013 21:30,5,ug m-3,P
HG4,O3,9/1/2013 21:45,5,ug m-3,P
HG4,O3,9/1/2013 22:00,4,ug m-3,P
HG4,O3,9/1/2013 22:15,4,ug m-3,P
HG4,O3,9/1/2013 22:30,4,ug m-3,P
HG4,O3,9/1/2013 22:45,4,ug m-3,P
HG4,O3,9/1/2013 23:00,5,ug m-3,P
HG4,O3,9/1/2013 23:15,7,ug m-3,P
HG4,O3,9/1/2013 23:30,7,ug m-3,P
HG4,O3,9/1/2013 23:45,5,ug m-3,P
HG4,O3,10/1/2013 0:00,4,ug m-3,P
HG4,O3,10/1/2013 0:15,5,ug m-3,P
HG4,O3,10/1/2013 0:30,6,ug m-3,P
HG4,O3,10/1/2013 0:45,,ug m-3,P
HG4,O3,10/1/2013 1:00,,ug m-3,P
HG4,O3,10/1/2013 1:15,5,ug m-3,P
HG4,O3,10/1/2013 1:30,6,ug m-3,P
HG4,O3,10/1/2013 1:45,8,ug m-3,P
HG4,O3,10/1/2013 2:00,8,ug m-3,P
HG4,O3,10/1/2013 2:15,8,ug m-3,P
HG4,O3,10/1/2013 2:30,8,ug m-3,P
HG4,O3,10/1/2013 2:45,7,ug m-3,P
HG4,O3,10/1/2013 3:00,6,ug m-3,P
HG4,O3,10/1/2013 3:15,6,ug m-3,P
HG4,O3,10/1/2013 3:30,7,ug m-3,P
HG4,O3,10/1/2013 3:45,6,ug m-3,P
HG4,O3,10/1/2013 4:00,5,ug m-3,P
HG4,O3,10/1/2013 4:15,4,ug m-3,P
HG4,O3,10/1/2013 4:30,3,ug m-3,P
HG4,O3,10/1/2013 4:45,4,ug m-3,P
HG4,O3,10/1/2013 5:00,5,ug m-3,P
HG4,O3,10/1/2013 5:15,6,ug m-3,P
HG4,O3,10/1/2013 5:30,7,ug m-3,P
HG4,O3,10/1/2013 5:45,7,ug m-3,P
HG4,O3,10/1/2013 6:00,8,ug m-3,P
HG4,O3,10/1/2013 6:15,8,ug m-3,P
HG4,O3,10/1/2013 6:30,8,ug m-3,P
HG4,O3,10/1/2013 6:45,8,ug m-3,P
HG4,O3,10/1/2013 7:00,7,ug m-3,P
HG4,O3,10/1/2013 7:15,8,ug m-3,P
HG4,O3,10/1/2013 7:30,7,ug m-3,P
HG4,O3,10/1/2013 7:45,6,ug m-3,P
HG4,O3,10/1/2013 8:00,5,ug m-3,P
HG4,O3,10/1/2013 8:15,5,ug m-3,P
HG4,O3,10/1/2013 8:30,4,ug m-3,P
HG4,O3,10/1/2013 8:45,4,ug m-3,P
HG4,O3,10/1/2013 9:00,4,ug m-3,P
HG4,O3,10/1/2013 9:15,6,ug m-3,P
HG4,O3,10/1/2013 9:30,6,ug m-3,P
HG4,O3,10/1/2013 9:45,8,ug m-3,P
HG4,O3,10/1/2013 10:00,9,ug m-3,P
HG4,O3,10/1/2013 10:15,11,ug m-3,P
HG4,O3,10/1/2013 10:30,11,ug m-3,P
HG4,O3,10/1/2013 10:45,11,ug m-3,P
HG4,O3,10/1/2013 11:00,8,ug m-3,P
HG4,O3,10/1/2013 11:15,8,ug m-3,P
HG4,O3,10/1/2013 11:30,9,ug m-3,P
HG4,O3,10/1/2013 11:45,13,ug m-3,P
HG4,O3,10/1/2013 12:00,14,ug m-3,P
HG4,O3,10/1/2013 12:15,15,ug m-3,P
HG4,O3,10/1/2013 12:30,13,ug m-3,P
HG4,O3,10/1/2013 12:45,9,ug m-3,P
HG4,O3,10/1/2013 13:00,11,ug m-3,P
HG4,O3,10/1/2013 13:15,9,ug m-3,P
HG4,O3,10/1/2013 13:30,12,ug m-3,P
HG4,O3,10/1/2013 13:45,12,ug m-3,P
HG4,O3,10/1/2013 14:00,8,ug m-3,P
HG4,O3,10/1/2013 14:15,9,ug m-3,P
HG4,O3,10/1/2013 14:30,7,ug m-3,P
HG4,O3,10/1/2013 14:45,11,ug m-3,P
HG4,O3,10/1/2013 15:00,11,ug m-3,P
HG4,O3,10/1/2013 15:15,12,ug m-3,P
HG4,O3,10/1/2013 15:30,9,ug m-3,P
HG4,O3,10/1/2013 15:45,7,ug m-3,P
HG4,O3,10/1/2013 16:00,8,ug m-3,P
HG4,O3,10/1/2013 16:15,6,ug m-3,P
HG4,O3,10/1/2013 16:30,7,ug m-3,P
HG4,O3,10/1/2013 16:45,3,ug m-3,P
HG4,O3,10/1/2013 17:00,3,ug m-3,P
HG4,O3,10/1/2013 17:15,3,ug m-3,P
HG4,O3,10/1/2013 17:30,3,ug m-3,P
HG4,O3,10/1/2013 17:45,5,ug m-3,P
HG4,O3,10/1/2013 18:00,8,ug m-3,P
HG4,O3,10/1/2013 18:15,5,ug m-3,P
HG4,O3,10/1/2013 18:30,7,ug m-3,P
HG4,O3,10/1/2013 18:45,10,ug m-3,P
HG4,O3,10/1/2013 19:00,8,ug m-3,P
HG4,O3,10/1/2013 19:15,6,ug m-3,P
HG4,O3,10/1/2013 19:30,10,ug m-3,P
HG4,O3,10/1/2013 19:45,6,ug m-3,P
HG4,O3,10/1/2013 20:00,6,ug m-3,P
HG4,O3,10/1/2013 20:15,8,ug m-3,P
HG4,O3,10/1/2013 20:30,5,ug m-3,P
HG4,O3,10/1/2013 20:45,8,ug m-3,P
HG4,O3,10/1/2013 21:00,7,ug m-3,P
HG4,O3,10/1/2013 21:15,5,ug m-3,P
HG4,O3,10/1/2013 21:30,8,ug m-3,P
HG4,O3,10/1/2013 21:45,5,ug m-3,P
HG4,O3,10/1/2013 22:00,13,ug m-3,P
HG4,O3,10/1/2013 22:15,14,ug m-3,P
HG4,O3,10/1/2013 22:30,13,ug m-3,P
HG4,O3,10/1/2013 22:45,20,ug m-3,P
HG4,O3,10/1/2013 23:00,19,ug m-3,P
HG4,O3,10/1/2013 23:15,22,ug m-3,P
HG4,O3,10/1/2013 23:30,27,ug m-3,P
HG4,O3,10/1/2013 23:45,28,ug m-3,P
HG4,O3,11/1/2013 0:00,23,ug m-3,P
HG4,O3,11/1/2013 0:15,25,ug m-3,P
HG4,O3,11/1/2013 0:30,19,ug m-3,P
HG4,O3,11/1/2013 0:45,,ug m-3,P
HG4,O3,11/1/2013 1:00,,ug m-3,P
HG4,O3,11/1/2013 1:15,9,ug m-3,P
HG4,O3,11/1/2013 1:30,11,ug m-3,P
HG4,O3,11/1/2013 1:45,8,ug m-3,P
HG4,O3,11/1/2013 2:00,8,ug m-3,P
HG4,O3,11/1/2013 2:15,7,ug m-3,P
HG4,O3,11/1/2013 2:30,5,ug m-3,P
HG4,O3,11/1/2013 2:45,7,ug m-3,P
HG4,O3,11/1/2013 3:00,4,ug m-3,P
HG4,O3,11/1/2013 3:15,6,ug m-3,P
HG4,O3,11/1/2013 3:30,5,ug m-3,P
HG4,O3,11/1/2013 3:45,5,ug m-3,P
HG4,O3,11/1/2013 4:00,7,ug m-3,P
HG4,O3,11/1/2013 4:15,3,ug m-3,P
HG4,O3,11/1/2013 4:30,6,ug m-3,P
HG4,O3,11/1/2013 4:45,3,ug m-3,P
HG4,O3,11/1/2013 5:00,7,ug m-3,P
HG4,O3,11/1/2013 5:15,5,ug m-3,P
HG4,O3,11/1/2013 5:30,4,ug m-3,P
HG4,O3,11/1/2013 5:45,6,ug m-3,P
HG4,O3,11/1/2013 6:00,3,ug m-3,P
HG4,O3,11/1/2013 6:15,7,ug m-3,P
HG4,O3,11/1/2013 6:30,5,ug m-3,P
HG4,O3,11/1/2013 6:45,11,ug m-3,P
HG4,O3,11/1/2013 7:00,15,ug m-3,P
HG4,O3,11/1/2013 7:15,10,ug m-3,P
HG4,O3,11/1/2013 7:30,7,ug m-3,P
HG4,O3,11/1/2013 7:45,10,ug m-3,P
HG4,O3,11/1/2013 8:00,5,ug m-3,P
HG4,O3,11/1/2013 8:15,5,ug m-3,P
HG4,O3,11/1/2013 8:30,8,ug m-3,P
HG4,O3,11/1/2013 8:45,5,ug m-3,P
HG4,O3,11/1/2013 9:00,9,ug m-3,P
HG4,O3,11/1/2013 9:15,8,ug m-3,P
HG4,O3,11/1/2013 9:30,6,ug m-3,P
HG4,O3,11/1/2013 9:45,9,ug m-3,P
HG4,O3,11/1/2013 10:00,6,ug m-3,P
HG4,O3,11/1/2013 10:15,9,ug m-3,P
HG4,O3,11/1/2013 10:30,9,ug m-3,P
HG4,O3,11/1/2013 10:45,10,ug m-3,P
HG4,O3,11/1/2013 11:00,9,ug m-3,P
HG4,O3,11/1/2013 11:15,9,ug m-3,P
HG4,O3,11/1/2013 11:30,8,ug m-3,P
HG4,O3,11/1/2013 11:45,9,ug m-3,P
HG4,O3,11/1/2013 12:00,8,ug m-3,P
HG4,O3,11/1/2013 12:15,10,ug m-3,P
HG4,O3,11/1/2013 12:30,7,ug m-3,P
HG4,O3,11/1/2013 12:45,10,ug m-3,P
HG4,O3,11/1/2013 13:00,9,ug m-3,P
HG4,O3,11/1/2013 13:15,10,ug m-3,P
HG4,O3,11/1/2013 13:30,9,ug m-3,P
HG4,O3,11/1/2013 13:45,10,ug m-3,P
HG4,O3,11/1/2013 14:00,9,ug m-3,P
HG4,O3,11/1/2013 14:15,8,ug m-3,P
HG4,O3,11/1/2013 14:30,9,ug m-3,P
HG4,O3,11/1/2013 14:45,8,ug m-3,P
HG4,O3,11/1/2013 15:00,8,ug m-3,P
HG4,O3,11/1/2013 15:15,6,ug m-3,P
HG4,O3,11/1/2013 15:30,6,ug m-3,P
HG4,O3,11/1/2013 15:45,7,ug m-3,P
HG4,O3,11/1/2013 16:00,5,ug m-3,P
HG4,O3,11/1/2013 16:15,7,ug m-3,P
HG4,O3,11/1/2013 16:30,4,ug m-3,P
HG4,O3,11/1/2013 16:45,7,ug m-3,P
HG4,O3,11/1/2013 17:00,4,ug m-3,P
HG4,O3,11/1/2013 17:15,7,ug m-3,P
HG4,O3,11/1/2013 17:30,4,ug m-3,P
HG4,O3,11/1/2013 17:45,7,ug m-3,P
HG4,O3,11/1/2013 18:00,4,ug m-3,P
HG4,O3,11/1/2013 18:15,7,ug m-3,P
HG4,O3,11/1/2013 18:30,5,ug m-3,P
HG4,O3,11/1/2013 18:45,8,ug m-3,P
HG4,O3,11/1/2013 19:00,8,ug m-3,P
HG4,O3,11/1/2013 19:15,5,ug m-3,P
HG4,O3,11/1/2013 19:30,8,ug m-3,P
HG4,O3,11/1/2013 19:45,6,ug m-3,P
HG4,O3,11/1/2013 20:00,8,ug m-3,P
HG4,O3,11/1/2013 20:15,6,ug m-3,P
HG4,O3,11/1/2013 20:30,7,ug m-3,P
HG4,O3,11/1/2013 20:45,8,ug m-3,P
HG4,O3,11/1/2013 21:00,5,ug m-3,P
HG4,O3,11/1/2013 21:15,8,ug m-3,P
HG4,O3,11/1/2013 21:30,7,ug m-3,P
HG4,O3,11/1/2013 21:45,5,ug m-3,P
HG4,O3,11/1/2013 22:00,8,ug m-3,P
HG4,O3,11/1/2013 22:15,4,ug m-3,P
HG4,O3,11/1/2013 22:30,8,ug m-3,P
HG4,O3,11/1/2013 22:45,4,ug m-3,P
HG4,O3,11/1/2013 23:00,7,ug m-3,P
HG4,O3,11/1/2013 23:15,4,ug m-3,P
HG4,O3,11/1/2013 23:30,7,ug m-3,P
HG4,O3,11/1/2013 23:45,6,ug m-3,P
HG4,O3,12/1/2013 0:00,4,ug m-3,P
HG4,O3,12/1/2013 0:15,6,ug m-3,P
HG4,O3,12/1/2013 0:30,6,ug m-3,P
HG4,O3,12/1/2013 0:45,,ug m-3,P
HG4,O3,12/1/2013 1:00,,ug m-3,P
HG4,O3,12/1/2013 1:15,4,ug m-3,P
HG4,O3,12/1/2013 1:30,7,ug m-3,P
HG4,O3,12/1/2013 1:45,4,ug m-3,P
HG4,O3,12/1/2013 2:00,7,ug m-3,P
HG4,O3,12/1/2013 2:15,6,ug m-3,P
HG4,O3,12/1/2013 2:30,6,ug m-3,P
HG4,O3,12/1/2013 2:45,6,ug m-3,P
HG4,O3,12/1/2013 3:00,4,ug m-3,P
HG4,O3,12/1/2013 3:15,7,ug m-3,P
HG4,O3,12/1/2013 3:30,4,ug m-3,P
HG4,O3,12/1/2013 3:45,7,ug m-3,P
HG4,O3,12/1/2013 4:00,4,ug m-3,P
HG4,O3,12/1/2013 4:15,6,ug m-3,P
HG4,O3,12/1/2013 4:30,4,ug m-3,P
HG4,O3,12/1/2013 4:45,7,ug m-3,P
HG4,O3,12/1/2013 5:00,4,ug m-3,P
HG4,O3,12/1/2013 5:15,7,ug m-3,P
HG4,O3,12/1/2013 5:30,5,ug m-3,P
HG4,O3,12/1/2013 5:45,7,ug m-3,P
HG4,O3,12/1/2013 6:00,5,ug m-3,P
HG4,O3,12/1/2013 6:15,6,ug m-3,P
HG4,O3,12/1/2013 6:30,7,ug m-3,P
HG4,O3,12/1/2013 6:45,6,ug m-3,P
HG4,O3,12/1/2013 7:00,9,ug m-3,P
HG4,O3,12/1/2013 7:15,8,ug m-3,P
HG4,O3,12/1/2013 7:30,13,ug m-3,P
HG4,O3,12/1/2013 7:45,10,ug m-3,P
HG4,O3,12/1/2013 8:00,11,ug m-3,P
HG4,O3,12/1/2013 8:15,8,ug m-3,P
HG4,O3,12/1/2013 8:30,12,ug m-3,P
HG4,O3,12/1/2013 8:45,12,ug m-3,P
HG4,O3,12/1/2013 9:00,24,ug m-3,P
HG4,O3,12/1/2013 9:15,26,ug m-3,P
HG4,O3,12/1/2013 9:30,31,ug m-3,P
HG4,O3,12/1/2013 9:45,28,ug m-3,P
HG4,O3,12/1/2013 10:00,33,ug m-3,P
HG4,O3,12/1/2013 10:15,34,ug m-3,P
HG4,O3,12/1/2013 10:30,41,ug m-3,P
HG4,O3,12/1/2013 10:45,37,ug m-3,P
HG4,O3,12/1/2013 11:00,41,ug m-3,P
